Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Tyrese Maxey,PHI,29,28.0,2023-12-25,23-051,PHI,Away,MIA,L (-6),1,43:30,4.0,20.0,0.2,1.0,8.0,0.125,3.0,6.0,0.5,0.0,3.0,3.0,5.0,1.0,1.0,0.0,4.0,12.0,2.9,3.0
Tyrese Maxey,PHI,30,29.0,2023-12-27,23-053,PHI,Away,ORL,W (+20),1,34:23,9.0,18.0,0.5,3.0,6.0,0.5,2.0,3.0,0.667,1.0,5.0,6.0,2.0,0.0,1.0,1.0,2.0,23.0,16.1,17.0
Tyrese Maxey,PHI,31,30.0,2023-12-29,23-055,PHI,Away,HOU,W (+4),1,41:22,13.0,26.0,0.5,2.0,9.0,0.222,14.0,15.0,0.933,1.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,42.0,32.3,0.0
Tyrese Maxey,PHI,32,31.0,2023-12-30,23-056,PHI,Away,CHI,L (-13),1,35:22,8.0,22.0,0.364,2.0,8.0,0.25,2.0,5.0,0.4,0.0,0.0,0.0,7.0,1.0,0.0,2.0,4.0,20.0,8.9,-12.0
Tyrese Maxey,PHI,33,32.0,2024-01-02,23-059,PHI,,CHI,W (+13),1,29:19,6.0,12.0,0.5,4.0,7.0,0.571,5.0,6.0,0.833,0.0,1.0,1.0,5.0,0.0,0.0,1.0,2.0,21.0,16.6,24.0
Tyrese Maxey,PHI,34,33.0,2024-01-05,23-062,PHI,,NYK,L (-36),1,36:27,9.0,20.0,0.45,1.0,7.0,0.143,8.0,10.0,0.8,1.0,3.0,4.0,9.0,2.0,1.0,1.0,1.0,27.0,25.0,-28.0
Tyrese Maxey,PHI,35,34.0,2024-01-06,23-063,PHI,,UTA,L (-11),1,42:04,9.0,24.0,0.375,1.0,8.0,0.125,6.0,6.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,3.0,0.0,25.0,19.5,-14.0
Tyrese Maxey,PHI,36,35.0,2024-01-10,23-067,PHI,Away,ATL,L (-7),1,42:55,12.0,29.0,0.414,4.0,11.0,0.364,7.0,9.0,0.778,1.0,7.0,8.0,9.0,4.0,0.0,3.0,6.0,35.0,26.4,2.0
Tyrese Maxey,PHI,37,36.0,2024-01-12,23-069,PHI,,SAC,W (+19),1,40:22,6.0,17.0,0.353,3.0,6.0,0.5,6.0,6.0,1.0,0.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,21.0,15.4,17.0
Tyrese Maxey,PHI,38,37.0,2024-01-15,23-072,PHI,,HOU,W (+9),1,35:22,8.0,18.0,0.444,6.0,10.0,0.6,5.0,5.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,4.0,27.0,19.2,19.0
Tyrese Maxey,PHI,39,38.0,2024-01-16,23-073,PHI,,DEN,W (+5),1,42:54,9.0,20.0,0.45,4.0,9.0,0.444,3.0,7.0,0.429,1.0,4.0,5.0,9.0,2.0,0.0,1.0,2.0,25.0,21.4,9.0
Tyrese Maxey,PHI,40,39.0,2024-01-19,23-076,PHI,Away,ORL,W (+15),1,33:30,10.0,20.0,0.5,4.0,10.0,0.4,8.0,9.0,0.889,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,32.0,28.1,17.0
Tyrese Maxey,PHI,41,40.0,2024-01-20,23-077,PHI,Away,CHO,W (+8),1,42:15,7.0,22.0,0.318,1.0,9.0,0.111,1.0,2.0,0.5,0.0,3.0,3.0,8.0,2.0,0.0,0.0,2.0,16.0,10.7,18.0
Tyrese Maxey,PHI,42,41.0,2024-01-22,23-079,PHI,,SAS,W (+10),1,41:35,7.0,15.0,0.467,2.0,5.0,0.4,2.0,2.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,2.0,1.0,18.0,15.1,12.0
Tyrese Maxey,PHI,43,42.0,2024-01-25,23-082,PHI,Away,IND,L (-12),1,28:30,7.0,17.0,0.412,1.0,8.0,0.125,7.0,7.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,22.0,13.5,-29.0
Tyrese Maxey,PHI,47,43.0,2024-02-01,23-089,PHI,Away,UTA,W (+3),1,41:06,17.0,27.0,0.63,7.0,9.0,0.778,10.0,11.0,0.909,0.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,51.0,38.9,-2.0
Tyrese Maxey,PHI,48,44.0,2024-02-03,23-091,PHI,,BRK,L (-15),1,30:38,8.0,23.0,0.348,3.0,8.0,0.375,4.0,6.0,0.667,1.0,2.0,3.0,5.0,3.0,0.0,1.0,2.0,23.0,15.3,-15.0
Tyrese Maxey,PHI,49,45.0,2024-02-05,23-093,PHI,,DAL,L (-16),1,32:51,6.0,16.0,0.375,1.0,5.0,0.2,2.0,3.0,0.667,0.0,2.0,2.0,7.0,0.0,0.0,3.0,4.0,15.0,6.7,-23.0
Tyrese Maxey,PHI,50,46.0,2024-02-07,23-095,PHI,,GSW,L (-23),1,29:49,5.0,14.0,0.357,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,12.0,4.8,-27.0
Tyrese Maxey,PHI,52,47.0,2024-02-10,23-098,PHI,Away,WAS,W (+6),1,35:50,11.0,25.0,0.44,3.0,7.0,0.429,3.0,4.0,0.75,0.0,9.0,9.0,7.0,0.0,0.0,2.0,1.0,28.0,19.7,-10.0
Tyrese Maxey,PHI,53,48.0,2024-02-12,23-100,PHI,Away,CLE,W (+2),1,41:49,9.0,21.0,0.429,2.0,5.0,0.4,2.0,4.0,0.5,1.0,3.0,4.0,9.0,0.0,0.0,4.0,5.0,22.0,12.0,-2.0
Tyrese Maxey,PHI,54,49.0,2024-02-14,23-102,PHI,,MIA,L (-5),1,39:24,12.0,23.0,0.522,2.0,7.0,0.286,4.0,4.0,1.0,1.0,5.0,6.0,7.0,0.0,0.0,3.0,2.0,30.0,22.0,-3.0
Joel Embiid,PHI,1,1.0,2023-10-26,29-224,PHI,Away,MIL,L (-1),1,36:26,9.0,21.0,0.429,3.0,7.0,0.429,3.0,8.0,0.375,0.0,7.0,7.0,6.0,0.0,1.0,7.0,5.0,24.0,8.9,-1.0
Joel Embiid,PHI,2,2.0,2023-10-28,29-226,PHI,Away,TOR,W (+7),1,35:21,14.0,21.0,0.667,1.0,3.0,0.333,5.0,6.0,0.833,0.0,9.0,9.0,8.0,1.0,2.0,1.0,0.0,34.0,34.2,-2.0
Joel Embiid,PHI,3,3.0,2023-10-29,29-227,PHI,,POR,W (+28),1,29:25,12.0,22.0,0.545,2.0,4.0,0.5,9.0,12.0,0.75,5.0,10.0,15.0,7.0,2.0,6.0,3.0,3.0,35.0,36.6,28.0
Joel Embiid,PHI,4,4.0,2023-11-02,29-231,PHI,,TOR,W (+15),1,34:45,8.0,22.0,0.364,0.0,2.0,0.0,12.0,13.0,0.923,5.0,8.0,13.0,7.0,0.0,1.0,4.0,2.0,28.0,22.1,22.0
Joel Embiid,PHI,5,5.0,2023-11-04,29-233,PHI,,PHO,W (+12),1,30:57,9.0,18.0,0.5,3.0,3.0,1.0,5.0,5.0,1.0,3.0,8.0,11.0,3.0,0.0,1.0,4.0,2.0,26.0,19.5,4.0
Joel Embiid,PHI,6,6.0,2023-11-06,29-235,PHI,,WAS,W (+18),1,30:31,17.0,25.0,0.68,0.0,2.0,0.0,14.0,14.0,1.0,2.0,9.0,11.0,6.0,1.0,1.0,1.0,2.0,48.0,45.5,15.0
Joel Embiid,PHI,7,7.0,2023-11-08,29-237,PHI,,BOS,W (+3),1,37:26,10.0,20.0,0.5,1.0,4.0,0.25,6.0,6.0,1.0,1.0,9.0,10.0,4.0,1.0,4.0,6.0,3.0,27.0,19.8,4.0
Joel Embiid,PHI,8,8.0,2023-11-10,29-239,PHI,Away,DET,W (+8),1,35:48,8.0,21.0,0.381,1.0,4.0,0.25,16.0,19.0,0.842,7.0,9.0,16.0,3.0,0.0,2.0,5.0,3.0,33.0,25.2,1.0
Joel Embiid,PHI,9,9.0,2023-11-12,29-241,PHI,,IND,W (+11),1,32:54,12.0,26.0,0.462,1.0,4.0,0.25,12.0,14.0,0.857,8.0,5.0,13.0,7.0,1.0,1.0,3.0,2.0,37.0,32.7,-1.0
Joel Embiid,PHI,10,10.0,2023-11-14,29-243,PHI,,IND,L (-6),1,37:40,11.0,22.0,0.5,0.0,4.0,0.0,17.0,17.0,1.0,3.0,9.0,12.0,6.0,3.0,0.0,5.0,4.0,39.0,33.4,-9.0
Joel Embiid,PHI,11,11.0,2023-11-15,29-244,PHI,,BOS,L (-10),1,33:55,8.0,16.0,0.5,0.0,2.0,0.0,4.0,4.0,1.0,3.0,6.0,9.0,7.0,1.0,0.0,2.0,3.0,20.0,18.6,-25.0
Joel Embiid,PHI,12,12.0,2023-11-17,29-246,PHI,Away,ATL,W (+10),1,36:33,10.0,19.0,0.526,1.0,3.0,0.333,11.0,11.0,1.0,2.0,5.0,7.0,8.0,2.0,0.0,4.0,3.0,32.0,28.0,16.0
Joel Embiid,PHI,13,13.0,2023-11-19,29-248,PHI,Away,BRK,W (+22),1,31:14,11.0,24.0,0.458,1.0,2.0,0.5,9.0,10.0,0.9,2.0,10.0,12.0,9.0,0.0,1.0,1.0,3.0,32.0,28.4,25.0
Joel Embiid,PHI,14,14.0,2023-11-21,29-250,PHI,,CLE,L (-3),1,41:01,9.0,21.0,0.429,1.0,3.0,0.333,13.0,16.0,0.813,3.0,10.0,13.0,5.0,2.0,5.0,6.0,6.0,32.0,25.4,3.0
Joel Embiid,PHI,16,15.0,2023-11-25,29-254,PHI,Away,OKC,W (+4),1,37:22,8.0,18.0,0.444,0.0,4.0,0.0,19.0,21.0,0.905,4.0,7.0,11.0,9.0,1.0,4.0,4.0,5.0,35.0,33.8,7.0
Joel Embiid,PHI,17,16.0,2023-11-27,29-256,PHI,,LAL,W (+44),1,30:50,9.0,15.0,0.6,2.0,3.0,0.667,10.0,12.0,0.833,4.0,7.0,11.0,11.0,1.0,1.0,3.0,2.0,30.0,32.8,11.0
Joel Embiid,PHI,20,17.0,2023-12-06,29-265,PHI,Away,WAS,W (+5),1,38:02,19.0,29.0,0.655,1.0,2.0,0.5,11.0,13.0,0.846,6.0,7.0,13.0,7.0,1.0,1.0,6.0,2.0,50.0,42.6,8.0
Joel Embiid,PHI,21,18.0,2023-12-08,29-267,PHI,,ATL,W (+11),1,35:53,12.0,24.0,0.5,1.0,3.0,0.333,13.0,15.0,0.867,4.0,10.0,14.0,3.0,1.0,4.0,2.0,1.0,38.0,34.5,16.0
Joel Embiid,PHI,22,19.0,2023-12-11,29-270,PHI,,WAS,W (+45),1,29:36,14.0,20.0,0.7,2.0,5.0,0.4,4.0,4.0,1.0,0.0,11.0,11.0,6.0,2.0,1.0,7.0,4.0,34.0,27.2,30.0
Joel Embiid,PHI,23,20.0,2023-12-13,29-272,PHI,Away,DET,W (+18),1,31:21,14.0,24.0,0.583,1.0,3.0,0.333,12.0,12.0,1.0,4.0,7.0,11.0,5.0,2.0,0.0,2.0,1.0,41.0,37.8,27.0
Joel Embiid,PHI,24,21.0,2023-12-15,29-274,PHI,,DET,W (+32),1,29:04,9.0,19.0,0.474,2.0,3.0,0.667,15.0,16.0,0.938,0.0,13.0,13.0,2.0,2.0,4.0,4.0,2.0,35.0,30.2,28.0
Joel Embiid,PHI,25,22.0,2023-12-16,29-275,PHI,Away,CHO,W (+53),1,29:53,18.0,23.0,0.783,0.0,1.0,0.0,6.0,6.0,1.0,0.0,15.0,15.0,3.0,1.0,2.0,4.0,2.0,42.0,37.3,36.0
Joel Embiid,PHI,26,23.0,2023-12-18,29-277,PHI,,CHI,L (-4),1,37:01,15.0,28.0,0.536,2.0,6.0,0.333,8.0,9.0,0.889,1.0,13.0,14.0,6.0,0.0,2.0,4.0,5.0,40.0,30.2,-5.0
Joel Embiid,PHI,27,24.0,2023-12-20,29-279,PHI,,MIN,W (+14),1,36:08,17.0,25.0,0.68,0.0,1.0,0.0,17.0,18.0,0.944,2.0,10.0,12.0,3.0,2.0,1.0,2.0,5.0,51.0,45.1,4.0
Joel Embiid,PHI,28,25.0,2023-12-22,29-281,PHI,,TOR,W (+10),1,34:59,11.0,21.0,0.524,2.0,2.0,1.0,7.0,8.0,0.875,1.0,9.0,10.0,9.0,2.0,4.0,6.0,1.0,31.0,28.4,2.0
Joel Embiid,PHI,33,26.0,2024-01-02,29-292,PHI,,CHI,W (+13),1,31:27,10.0,20.0,0.5,2.0,5.0,0.4,9.0,12.0,0.75,0.0,15.0,15.0,10.0,1.0,2.0,4.0,4.0,31.0,28.1,32.0
Joel Embiid,PHI,34,27.0,2024-01-05,29-295,PHI,,NYK,L (-36),1,36:13,10.0,23.0,0.435,1.0,1.0,1.0,9.0,12.0,0.75,3.0,7.0,10.0,3.0,1.0,3.0,6.0,3.0,30.0,18.9,-29.0
Joel Embiid,PHI,38,28.0,2024-01-15,29-305,PHI,,HOU,W (+9),1,31:16,12.0,21.0,0.571,1.0,5.0,0.2,16.0,17.0,0.941,2.0,8.0,10.0,3.0,1.0,1.0,2.0,5.0,41.0,34.3,7.0
Joel Embiid,PHI,39,29.0,2024-01-16,29-306,PHI,,DEN,W (+5),1,38:33,13.0,22.0,0.591,3.0,6.0,0.5,12.0,15.0,0.8,1.0,6.0,7.0,10.0,0.0,1.0,3.0,4.0,41.0,35.2,0.0
Joel Embiid,PHI,40,30.0,2024-01-19,29-309,PHI,Away,ORL,W (+15),1,30:50,12.0,22.0,0.545,1.0,2.0,0.5,11.0,11.0,1.0,1.0,6.0,7.0,2.0,4.0,0.0,1.0,1.0,36.0,31.9,12.0
Joel Embiid,PHI,41,31.0,2024-01-20,29-310,PHI,Away,CHO,W (+8),1,36:46,11.0,23.0,0.478,0.0,1.0,0.0,11.0,12.0,0.917,1.0,9.0,10.0,5.0,0.0,3.0,3.0,2.0,33.0,26.1,-2.0
Joel Embiid,PHI,42,32.0,2024-01-22,29-312,PHI,,SAS,W (+10),1,36:38,24.0,41.0,0.585,1.0,2.0,0.5,21.0,23.0,0.913,9.0,9.0,18.0,5.0,1.0,1.0,1.0,2.0,70.0,62.5,11.0
Joel Embiid,PHI,43,33.0,2024-01-25,29-315,PHI,Away,IND,L (-12),1,31:17,11.0,20.0,0.55,2.0,4.0,0.5,7.0,10.0,0.7,1.0,6.0,7.0,3.0,0.0,0.0,2.0,1.0,31.0,22.4,-20.0
Joel Embiid,PHI,46,34.0,2024-01-30,29-320,PHI,Away,GSW,L (-12),1,29:48,5.0,18.0,0.278,2.0,6.0,0.333,2.0,2.0,1.0,1.0,6.0,7.0,2.0,2.0,0.0,8.0,5.0,14.0,-0.7,-21.0
Tobias Harris,PHI,1,1.0,2023-10-26,31-103,PHI,Away,MIL,L (-1),1,37:03,8.0,9.0,0.889,3.0,3.0,1.0,1.0,2.0,0.5,0.0,7.0,7.0,2.0,0.0,0.0,2.0,2.0,20.0,17.2,-14.0
Tobias Harris,PHI,2,2.0,2023-10-28,31-105,PHI,Away,TOR,W (+7),1,35:48,4.0,10.0,0.4,1.0,4.0,0.25,6.0,7.0,0.857,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,15.0,12.6,0.0
Tobias Harris,PHI,3,3.0,2023-10-29,31-106,PHI,,POR,W (+28),1,37:44,8.0,11.0,0.727,2.0,4.0,0.5,6.0,7.0,0.857,0.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0,24.0,20.2,31.0
Tobias Harris,PHI,4,4.0,2023-11-02,31-110,PHI,,TOR,W (+15),1,40:01,10.0,17.0,0.588,2.0,6.0,0.333,1.0,2.0,0.5,0.0,7.0,7.0,3.0,3.0,0.0,2.0,1.0,23.0,19.5,6.0
Tobias Harris,PHI,5,5.0,2023-11-04,31-112,PHI,,PHO,W (+12),1,34:28,7.0,10.0,0.7,0.0,1.0,0.0,4.0,4.0,1.0,2.0,8.0,10.0,2.0,1.0,0.0,3.0,4.0,18.0,15.4,20.0
Tobias Harris,PHI,6,6.0,2023-11-06,31-114,PHI,,WAS,W (+18),1,30:38,6.0,11.0,0.545,0.0,2.0,0.0,6.0,6.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,2.0,1.0,18.0,16.7,9.0
Tobias Harris,PHI,7,7.0,2023-11-08,31-116,PHI,,BOS,W (+3),1,38:29,5.0,12.0,0.417,1.0,4.0,0.25,6.0,6.0,1.0,2.0,7.0,9.0,3.0,0.0,0.0,2.0,1.0,17.0,13.8,3.0
Tobias Harris,PHI,8,8.0,2023-11-10,31-118,PHI,Away,DET,W (+8),1,37:46,8.0,15.0,0.533,2.0,3.0,0.667,6.0,6.0,1.0,1.0,4.0,5.0,2.0,0.0,1.0,3.0,1.0,24.0,17.3,10.0
Tobias Harris,PHI,9,9.0,2023-11-12,31-120,PHI,,IND,W (+11),1,35:44,9.0,20.0,0.45,0.0,3.0,0.0,0.0,0.0,,4.0,5.0,9.0,4.0,0.0,0.0,1.0,2.0,18.0,12.9,12.0
Tobias Harris,PHI,10,10.0,2023-11-14,31-122,PHI,,IND,L (-6),1,36:49,11.0,17.0,0.647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,1.0,0.0,1.0,3.0,22.0,17.1,-8.0
Tobias Harris,PHI,11,11.0,2023-11-15,31-123,PHI,,BOS,L (-10),1,37:40,6.0,12.0,0.5,1.0,2.0,0.5,3.0,3.0,1.0,0.0,7.0,7.0,3.0,0.0,0.0,1.0,0.0,16.0,13.2,-1.0
Tobias Harris,PHI,12,12.0,2023-11-17,31-125,PHI,Away,ATL,W (+10),1,38:21,12.0,20.0,0.6,3.0,5.0,0.6,2.0,2.0,1.0,1.0,9.0,10.0,4.0,1.0,0.0,1.0,1.0,29.0,25.6,-4.0
Tobias Harris,PHI,13,13.0,2023-11-19,31-127,PHI,Away,BRK,W (+22),1,31:53,5.0,13.0,0.385,0.0,4.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,10.0,7.5,14.0
Tobias Harris,PHI,14,14.0,2023-11-21,31-129,PHI,,CLE,L (-3),1,42:47,7.0,13.0,0.538,3.0,5.0,0.6,6.0,6.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,23.0,19.5,-6.0
Tobias Harris,PHI,15,15.0,2023-11-22,31-130,PHI,Away,MIN,L (-13),1,32:19,4.0,11.0,0.364,0.0,3.0,0.0,7.0,8.0,0.875,1.0,5.0,6.0,2.0,0.0,1.0,1.0,1.0,15.0,11.4,-15.0
Tobias Harris,PHI,16,16.0,2023-11-25,31-133,PHI,Away,OKC,W (+4),1,31:10,6.0,13.0,0.462,1.0,5.0,0.2,3.0,3.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,3.0,3.0,16.0,10.8,20.0
Tobias Harris,PHI,17,17.0,2023-11-27,31-135,PHI,,LAL,W (+44),1,22:59,3.0,12.0,0.25,0.0,4.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,8.0,0.9,7.0
Tobias Harris,PHI,18,18.0,2023-11-29,31-137,PHI,Away,NOP,L (-10),1,29:16,5.0,10.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,5.0,2.0,12.0,3.8,-14.0
Tobias Harris,PHI,19,19.0,2023-12-01,31-139,PHI,Away,BOS,L (-6),1,37:55,6.0,16.0,0.375,1.0,1.0,1.0,1.0,3.0,0.333,3.0,2.0,5.0,3.0,4.0,0.0,4.0,1.0,14.0,8.8,-5.0
Tobias Harris,PHI,20,20.0,2023-12-06,31-144,PHI,Away,WAS,W (+5),1,34:52,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,2.0,0.0,0.0,2.0,6.0,5.4,10.0
Tobias Harris,PHI,21,21.0,2023-12-08,31-146,PHI,,ATL,W (+11),1,33:43,5.0,9.0,0.556,0.0,1.0,0.0,3.0,3.0,1.0,2.0,6.0,8.0,2.0,1.0,0.0,2.0,3.0,13.0,11.1,8.0
Tobias Harris,PHI,22,22.0,2023-12-11,31-149,PHI,,WAS,W (+45),1,29:37,2.0,5.0,0.4,1.0,2.0,0.5,5.0,6.0,0.833,0.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,10.0,11.9,21.0
Tobias Harris,PHI,23,23.0,2023-12-13,31-151,PHI,Away,DET,W (+18),1,26:12,7.0,10.0,0.7,3.0,5.0,0.6,4.0,4.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,0.0,21.0,19.7,20.0
Tobias Harris,PHI,24,24.0,2023-12-15,31-153,PHI,,DET,W (+32),1,23:30,4.0,8.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,2.0,5.0,7.0,2.0,3.0,1.0,2.0,3.0,13.0,13.8,24.0
Tobias Harris,PHI,25,25.0,2023-12-16,31-154,PHI,Away,CHO,W (+53),1,25:11,6.0,10.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,1.0,0.0,15.0,14.8,36.0
Tobias Harris,PHI,26,26.0,2023-12-18,31-156,PHI,,CHI,L (-4),1,31:42,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,0.0,5.0,5.0,2.0,0.0,3.0,2.0,1.0,3.0,3.9,6.0
Tobias Harris,PHI,27,27.0,2023-12-20,31-158,PHI,,MIN,W (+14),1,36:31,4.0,10.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,5.0,9.0,5.6,-3.0
Tobias Harris,PHI,28,28.0,2023-12-22,31-160,PHI,,TOR,W (+10),1,37:58,12.0,23.0,0.522,5.0,9.0,0.556,4.0,4.0,1.0,0.0,8.0,8.0,7.0,1.0,0.0,2.0,2.0,33.0,27.2,8.0
Tobias Harris,PHI,29,29.0,2023-12-25,31-163,PHI,Away,MIA,L (-6),1,41:35,10.0,18.0,0.556,4.0,7.0,0.571,3.0,3.0,1.0,1.0,6.0,7.0,6.0,1.0,0.0,2.0,3.0,27.0,22.9,2.0
Tobias Harris,PHI,30,30.0,2023-12-27,31-165,PHI,Away,ORL,W (+20),1,32:53,10.0,23.0,0.435,1.0,5.0,0.2,1.0,1.0,1.0,1.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,22.0,14.8,20.0
Tobias Harris,PHI,31,31.0,2023-12-29,31-167,PHI,Away,HOU,W (+4),1,34:59,10.0,18.0,0.556,2.0,6.0,0.333,0.0,0.0,,1.0,3.0,4.0,7.0,4.0,3.0,3.0,3.0,22.0,21.8,5.0
Tobias Harris,PHI,32,32.0,2023-12-30,31-168,PHI,Away,CHI,L (-13),1,34:19,6.0,16.0,0.375,0.0,3.0,0.0,3.0,4.0,0.75,3.0,4.0,7.0,4.0,0.0,1.0,0.0,1.0,15.0,12.2,-20.0
Tobias Harris,PHI,33,33.0,2024-01-02,31-171,PHI,,CHI,W (+13),1,29:53,9.0,13.0,0.692,1.0,4.0,0.25,1.0,3.0,0.333,1.0,7.0,8.0,2.0,0.0,2.0,1.0,0.0,20.0,18.3,32.0
Tobias Harris,PHI,34,34.0,2024-01-05,31-174,PHI,,NYK,L (-36),1,24:03,2.0,6.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,4.1,-1.0
Tobias Harris,PHI,36,35.0,2024-01-10,31-179,PHI,Away,ATL,L (-7),1,41:15,12.0,24.0,0.5,1.0,2.0,0.5,7.0,7.0,1.0,2.0,8.0,10.0,4.0,0.0,1.0,1.0,2.0,32.0,25.5,1.0
Tobias Harris,PHI,37,36.0,2024-01-12,31-181,PHI,,SAC,W (+19),1,36:23,14.0,25.0,0.56,3.0,7.0,0.429,6.0,6.0,1.0,3.0,4.0,7.0,3.0,3.0,0.0,3.0,0.0,37.0,30.5,19.0
Tobias Harris,PHI,38,37.0,2024-01-15,31-184,PHI,,HOU,W (+9),1,30:50,3.0,7.0,0.429,2.0,3.0,0.667,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,10.0,6.8,-1.0
Tobias Harris,PHI,39,38.0,2024-01-16,31-185,PHI,,DEN,W (+5),1,37:59,8.0,10.0,0.8,2.0,4.0,0.5,6.0,6.0,1.0,0.0,5.0,5.0,4.0,1.0,2.0,0.0,2.0,24.0,26.1,13.0
Tobias Harris,PHI,40,39.0,2024-01-19,31-188,PHI,Away,ORL,W (+15),1,34:45,3.0,11.0,0.273,1.0,3.0,0.333,5.0,5.0,1.0,2.0,4.0,6.0,3.0,3.0,1.0,0.0,3.0,12.0,12.7,6.0
Tobias Harris,PHI,41,40.0,2024-01-20,31-189,PHI,Away,CHO,W (+8),1,35:40,7.0,15.0,0.467,1.0,3.0,0.333,6.0,7.0,0.857,1.0,4.0,5.0,6.0,0.0,0.0,2.0,0.0,21.0,17.0,18.0
Tobias Harris,PHI,42,41.0,2024-01-22,31-191,PHI,,SAS,W (+10),1,34:40,5.0,11.0,0.455,0.0,5.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,14.0,11.9,21.0
Tobias Harris,PHI,45,42.0,2024-01-29,31-198,PHI,Away,POR,L (-26),1,20:23,3.0,9.0,0.333,0.0,3.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,5.8,-12.0
Tobias Harris,PHI,46,43.0,2024-01-30,31-199,PHI,Away,GSW,L (-12),1,37:49,10.0,18.0,0.556,2.0,4.0,0.5,4.0,4.0,1.0,6.0,4.0,10.0,2.0,2.0,0.0,2.0,2.0,26.0,23.4,-15.0
Tobias Harris,PHI,47,44.0,2024-02-01,31-201,PHI,Away,UTA,W (+3),1,39:03,13.0,21.0,0.619,0.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,7.0,1.0,1.0,0.0,3.0,28.0,26.2,5.0
Tobias Harris,PHI,49,45.0,2024-02-05,31-205,PHI,,DAL,L (-16),1,34:39,8.0,11.0,0.727,1.0,1.0,1.0,0.0,0.0,,0.0,6.0,6.0,6.0,2.0,1.0,1.0,2.0,17.0,19.4,-18.0
Tobias Harris,PHI,50,46.0,2024-02-07,31-207,PHI,,GSW,L (-23),1,29:24,6.0,14.0,0.429,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,7.0,3.0,0.0,1.0,1.0,1.0,13.0,9.1,-22.0
Tobias Harris,PHI,51,47.0,2024-02-09,31-209,PHI,,ATL,L (-6),1,38:35,7.0,16.0,0.438,2.0,4.0,0.5,5.0,6.0,0.833,0.0,6.0,6.0,7.0,0.0,0.0,1.0,2.0,21.0,17.1,-4.0
Tobias Harris,PHI,52,48.0,2024-02-10,31-210,PHI,Away,WAS,W (+6),1,32:47,4.0,14.0,0.286,0.0,2.0,0.0,3.0,4.0,0.75,1.0,6.0,7.0,3.0,3.0,1.0,4.0,1.0,11.0,6.3,-8.0
De'Anthony Melton,PHI,1,1.0,2023-10-26,25-151,PHI,Away,MIL,L (-1),1,24:53,3.0,10.0,0.3,2.0,6.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0,10.0,8.2,-4.0
De'Anthony Melton,PHI,2,2.0,2023-10-28,25-153,PHI,Away,TOR,W (+7),1,31:47,1.0,7.0,0.143,0.0,4.0,0.0,0.0,0.0,,0.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,0.7,0.0
